proposal_id,obj_id,ra,dec,epoch,tract,patch,input_catalog_name,input_catalog_obj_id
S21B-EN01,42687868933530101,351.3827127126764,0.7240454332994916,J2000.0,9706,304,hscssp_pdr3_dud,42687868933530101
S21B-EN01,42687868933532920,351.35886024030526,0.7628082967767582,J2000.0,9706,304,hscssp_pdr3_dud,42687868933532920
S21B-EN01,42687868933533848,351.3905320532903,0.7813603180136918,J2000.0,9706,304,hscssp_pdr3_dud,42687868933533848
S21B-EN01,42687868933535224,351.3783511762532,0.799359460590244,J2000.0,9706,304,hscssp_pdr3_dud,42687868933535224
S21B-EN01,42687873228472844,351.3794894250128,0.8437847505274398,J2000.0,9706,305,hscssp_pdr3_dud,42687873228472844
S21B-EN01,42687873228473486,351.2972535700756,0.8569312207533945,J2000.0,9706,305,hscssp_pdr3_dud,42687873228473486
S21B-EN01,42687873228473688,351.2660362313021,0.8608485741744986,J2000.0,9706,305,hscssp_pdr3_dud,42687873228473688
S21B-EN01,42687873228474023,351.36266974921847,0.8680118503067503,J2000.0,9706,305,hscssp_pdr3_dud,42687873228474023
S21B-EN01,42687873228476090,351.2687155695314,0.9143286169058754,J2000.0,9706,305,hscssp_pdr3_dud,42687873228476090
S21B-EN01,42687873228476225,351.3583155437218,0.917282735294511,J2000.0,9706,305,hscssp_pdr3_dud,42687873228476225
S21B-EN01,42687873228477447,351.2167695257543,0.945010665226744,J2000.0,9706,305,hscssp_pdr3_dud,42687873228477447
S21B-EN01,42687873228479116,351.3338646171521,0.9924936297074666,J2000.0,9706,305,hscssp_pdr3_dud,42687873228479116
S21B-EN01,42687873228479847,351.3832088509678,1.0158195726979098,J2000.0,9706,305,hscssp_pdr3_dud,42687873228479847
S21B-EN01,42687873228481610,351.36333205501427,0.9013558537057724,J2000.0,9706,305,hscssp_pdr3_dud,42687873228481610
S21B-EN01,42687873228490664,351.25993025797027,0.8394824908039891,J2000.0,9706,305,hscssp_pdr3_dud,42687873228490664
S21B-EN01,42687873228491123,351.2302504773871,0.8515369256412366,J2000.0,9706,305,hscssp_pdr3_dud,42687873228491123
S21B-EN01,42687873228491892,351.36917854705126,0.855903322220166,J2000.0,9706,305,hscssp_pdr3_dud,42687873228491892
S21B-EN01,42687873228492014,351.3385363772716,0.8595204126226786,J2000.0,9706,305,hscssp_pdr3_dud,42687873228492014
S21B-EN01,42687873228492102,351.3508933866008,0.8698743190726439,J2000.0,9706,305,hscssp_pdr3_dud,42687873228492102
S21B-EN01,42687873228493648,351.23696952689,0.8841768927014524,J2000.0,9706,305,hscssp_pdr3_dud,42687873228493648
S21B-EN01,42687873228494094,351.29656427120415,0.8941496411168708,J2000.0,9706,305,hscssp_pdr3_dud,42687873228494094
S21B-EN01,42687873228494406,351.2774326348818,0.897946364154009,J2000.0,9706,305,hscssp_pdr3_dud,42687873228494406
S21B-EN01,42687873228494891,351.36313735792874,0.9008727595021953,J2000.0,9706,305,hscssp_pdr3_dud,42687873228494891
S21B-EN01,42687873228495448,351.2796916239379,0.9090920337263588,J2000.0,9706,305,hscssp_pdr3_dud,42687873228495448
S21B-EN01,42687873228495901,351.36009525472525,0.9165192163528948,J2000.0,9706,305,hscssp_pdr3_dud,42687873228495901
S21B-EN01,42687873228496040,351.2487521193014,0.9191336665755938,J2000.0,9706,305,hscssp_pdr3_dud,42687873228496040
S21B-EN01,42687873228496432,351.3672337452118,0.929802093001558,J2000.0,9706,305,hscssp_pdr3_dud,42687873228496432
S21B-EN01,42687873228496551,351.38816109600367,0.9300858902445116,J2000.0,9706,305,hscssp_pdr3_dud,42687873228496551
S21B-EN01,42687873228497178,351.3795210343716,0.9409183851966804,J2000.0,9706,305,hscssp_pdr3_dud,42687873228497178
S21B-EN01,42687873228497307,351.31471299389966,0.9660311497753026,J2000.0,9706,305,hscssp_pdr3_dud,42687873228497307
S21B-EN01,42687873228497860,351.3389180784808,0.951473054977323,J2000.0,9706,305,hscssp_pdr3_dud,42687873228497860
S21B-EN01,42687873228498655,351.338796440433,0.9719269018461952,J2000.0,9706,305,hscssp_pdr3_dud,42687873228498655
S21B-EN01,42687873228498761,351.3168915185658,0.9709881915845058,J2000.0,9706,305,hscssp_pdr3_dud,42687873228498761
S21B-EN01,42687873228499168,351.2757388542529,0.984920468612542,J2000.0,9706,305,hscssp_pdr3_dud,42687873228499168
S21B-EN01,42687873228499291,351.3819921195925,0.984392864101164,J2000.0,9706,305,hscssp_pdr3_dud,42687873228499291
S21B-EN01,42687873228499412,351.2519092955744,0.9888885963364088,J2000.0,9706,305,hscssp_pdr3_dud,42687873228499412
S21B-EN01,42687873228499973,351.2157048130929,0.9982957389858376,J2000.0,9706,305,hscssp_pdr3_dud,42687873228499973
S21B-EN01,42687877523440035,351.2071344605273,1.0406233830426217,J2000.0,9706,306,hscssp_pdr3_dud,42687877523440035
S21B-EN01,42687877523440153,351.38019092986366,1.0473003407560448,J2000.0,9706,306,hscssp_pdr3_dud,42687877523440153
S21B-EN01,42687877523440645,351.3680742751704,1.083323359315633,J2000.0,9706,306,hscssp_pdr3_dud,42687877523440645
S21B-EN01,42687877523441143,351.33447425159017,1.1395113369260568,J2000.0,9706,306,hscssp_pdr3_dud,42687877523441143
S21B-EN01,42687989192594647,351.0914940859976,0.0263417301200091,J2000.0,9706,400,hscssp_pdr3_dud,42687989192594647
S21B-EN01,42687989192594726,351.1608723276236,0.0279369899371861,J2000.0,9706,400,hscssp_pdr3_dud,42687989192594726
S21B-EN01,42687989192595240,351.1425243256073,0.0389898249497126,J2000.0,9706,400,hscssp_pdr3_dud,42687989192595240
S21B-EN01,42687989192595982,351.1610857415609,0.0552528089415463,J2000.0,9706,400,hscssp_pdr3_dud,42687989192595982
S21B-EN01,42687989192596351,351.0414608694547,0.0635072799096432,J2000.0,9706,400,hscssp_pdr3_dud,42687989192596351
S21B-EN01,42687989192598675,351.03271964671774,0.0405216325729947,J2000.0,9706,400,hscssp_pdr3_dud,42687989192598675
S21B-EN01,42687989192599676,351.151375421451,0.0599427280387455,J2000.0,9706,400,hscssp_pdr3_dud,42687989192599676
S21B-EN01,42687989192614738,351.1958613366793,0.0124318054429691,J2000.0,9706,400,hscssp_pdr3_dud,42687989192614738
S21B-EN01,42687989192615208,351.0403981808286,0.0132589341093689,J2000.0,9706,400,hscssp_pdr3_dud,42687989192615208
S21B-EN01,42687989192617462,351.05007309332774,0.0453417835348542,J2000.0,9706,400,hscssp_pdr3_dud,42687989192617462
S21B-EN01,42687989192617777,351.0902415235969,0.0507854085616174,J2000.0,9706,400,hscssp_pdr3_dud,42687989192617777
S21B-EN01,42687989192618264,351.05417273841806,0.0571485194794768,J2000.0,9706,400,hscssp_pdr3_dud,42687989192618264
S21B-EN01,42687989192619253,351.1811430693316,0.0701418058022844,J2000.0,9706,400,hscssp_pdr3_dud,42687989192619253
S21B-EN01,42687989192619971,351.04066742642715,0.0826859891375129,J2000.0,9706,400,hscssp_pdr3_dud,42687989192619971
S21B-EN01,42687989192620262,351.10311733355496,0.0854455313505149,J2000.0,9706,400,hscssp_pdr3_dud,42687989192620262
S21B-EN01,42687989192620491,351.02217574296714,0.0895157928909225,J2000.0,9706,400,hscssp_pdr3_dud,42687989192620491
S21B-EN01,42687993487559362,351.07982153840817,0.144024339073989,J2000.0,9706,401,hscssp_pdr3_dud,42687993487559362
S21B-EN01,42687993487559660,351.11779036202137,0.1505908683941554,J2000.0,9706,401,hscssp_pdr3_dud,42687993487559660
S21B-EN01,42687993487560536,351.0728798358169,0.1692867331054514,J2000.0,9706,401,hscssp_pdr3_dud,42687993487560536
S21B-EN01,42687993487563286,351.1663369552844,0.2296590476155664,J2000.0,9706,401,hscssp_pdr3_dud,42687993487563286
S21B-EN01,42687993487563344,351.1665538179649,0.2312632290574839,J2000.0,9706,401,hscssp_pdr3_dud,42687993487563344
S21B-EN01,42687993487563642,351.0737393555576,0.2380896964051448,J2000.0,9706,401,hscssp_pdr3_dud,42687993487563642
S21B-EN01,42687993487564716,351.13402882076866,0.2636417098802646,J2000.0,9706,401,hscssp_pdr3_dud,42687993487564716
S21B-EN01,42687993487565754,351.09365105007646,0.1121664590950585,J2000.0,9706,401,hscssp_pdr3_dud,42687993487565754
S21B-EN01,42687993487566552,351.19975906199414,0.211945576979229,J2000.0,9706,401,hscssp_pdr3_dud,42687993487566552
S21B-EN01,42687993487577341,351.10201506431434,0.1163091671884045,J2000.0,9706,401,hscssp_pdr3_dud,42687993487577341
S21B-EN01,42687993487577740,351.0236806206427,0.1727156762519993,J2000.0,9706,401,hscssp_pdr3_dud,42687993487577740
S21B-EN01,42687993487577801,351.0223475646634,0.1343006171919732,J2000.0,9706,401,hscssp_pdr3_dud,42687993487577801
S21B-EN01,42687993487577899,351.204215376448,0.1078475615768196,J2000.0,9706,401,hscssp_pdr3_dud,42687993487577899
S21B-EN01,42687993487579061,351.16058247750976,0.1266628447429218,J2000.0,9706,401,hscssp_pdr3_dud,42687993487579061
S21B-EN01,42687993487580747,351.17123376004866,0.1437857974376141,J2000.0,9706,401,hscssp_pdr3_dud,42687993487580747
S21B-EN01,42687993487580910,351.1771008647118,0.150782566266685,J2000.0,9706,401,hscssp_pdr3_dud,42687993487580910
S21B-EN01,42687993487581488,351.1395932592995,0.1538661881609512,J2000.0,9706,401,hscssp_pdr3_dud,42687993487581488
S21B-EN01,42687993487582719,351.0895264979196,0.1732507783653933,J2000.0,9706,401,hscssp_pdr3_dud,42687993487582719
S21B-EN01,42687993487583883,351.1016783526063,0.247095936671461,J2000.0,9706,401,hscssp_pdr3_dud,42687993487583883
S21B-EN01,42687993487584431,351.05067835453804,0.1934172321130928,J2000.0,9706,401,hscssp_pdr3_dud,42687993487584431
S21B-EN01,42687993487584485,351.1782723376344,0.1945005419886321,J2000.0,9706,401,hscssp_pdr3_dud,42687993487584485
S21B-EN01,42687993487584494,351.032724482794,0.1950387967826843,J2000.0,9706,401,hscssp_pdr3_dud,42687993487584494
S21B-EN01,42687993487584703,351.0739744902293,0.1979946858348996,J2000.0,9706,401,hscssp_pdr3_dud,42687993487584703
S21B-EN01,42687993487586106,351.113098942712,0.2174444190971796,J2000.0,9706,401,hscssp_pdr3_dud,42687993487586106
S21B-EN01,42687993487586524,351.0661426693443,0.2236076645647326,J2000.0,9706,401,hscssp_pdr3_dud,42687993487586524
S21B-EN01,42687993487587293,351.05693476912666,0.234733174892753,J2000.0,9706,401,hscssp_pdr3_dud,42687993487587293
S21B-EN01,42687993487587709,351.0813154359919,0.2409471958342544,J2000.0,9706,401,hscssp_pdr3_dud,42687993487587709
S21B-EN16,36429186755198983,36.32357276825029,-6.051458589327096,J2000.0,8283,107,hscssp_pdr3_dud,36429186755198983
S21B-EN16,36429186755198988,36.33717754963229,-6.050329257477792,J2000.0,8283,107,hscssp_pdr3_dud,36429186755198988
S21B-EN16,36429186755199001,36.32971968242549,-6.045705195105054,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199001
S21B-EN16,36429186755199005,36.34218236544309,-6.045032181800362,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199005
S21B-EN16,36429186755199006,36.327711603925685,-6.044507911720864,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199006
S21B-EN16,36429186755199009,36.32693275542079,-6.042483114322407,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199009
S21B-EN16,36429186755199012,36.32511110682729,-6.041738953428923,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199012
S21B-EN16,36429186755199015,36.3412128142582,-6.040746979790471,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199015
S21B-EN16,36429186755199028,36.33460001319063,-6.051385847195552,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199028
S21B-EN16,36429186755199624,36.32690357299835,-6.049297421298284,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199624
S21B-EN16,36429186755199627,36.33769391593804,-6.047619155912532,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199627
S21B-EN16,36429186755199632,36.32564490844894,-6.04366251160755,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199632
S21B-EN16,36429186755199635,36.321793651112,-6.041036456408475,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199635
S21B-EN16,36429186755199636,36.32160944626501,-6.040982703592908,J2000.0,8283,107,hscssp_pdr3_dud,36429186755199636
S21B-EN16,36429191050166284,36.33428102247986,-6.039917267842662,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166284
S21B-EN16,36429191050166286,36.31987640291925,-6.039104611701599,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166286
S21B-EN16,36429191050166287,36.32661252566444,-6.037718385761914,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166287
S21B-EN16,36429191050166289,36.34090045326786,-6.036906193235618,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166289
S21B-EN16,36429191050166291,36.34278091797167,-6.035845376138161,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166291
S21B-EN16,36429191050166296,36.32999707583382,-6.033494707773182,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166296
S21B-EN16,36429191050166297,36.33791236635421,-6.032684386407276,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166297
S21B-EN16,36429191050166299,36.33229103567892,-6.032011724876792,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166299
S21B-EN16,36429191050166300,36.33932455122618,-6.031350588819335,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166300
S21B-EN16,36429191050166303,36.32406897314734,-6.030377481822588,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166303
S21B-EN16,36429191050166305,36.32353147383223,-6.029475294132801,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166305
S21B-EN16,36429191050166307,36.32920583935928,-6.028112408815531,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166307
S21B-EN16,36429191050166315,36.32690976673377,-6.02519161600511,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166315
S21B-EN16,36429191050166362,36.3254823822875,-6.003453896053106,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166362
S21B-EN16,36429191050166363,36.32189305466492,-6.0032653166846295,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166363
S21B-EN16,36429191050166366,36.3300453544624,-6.002928884245446,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166366
S21B-EN16,36429191050166374,36.38881554135722,-6.001275414621841,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166374
S21B-EN16,36429191050166387,36.41277927914683,-6.000156635074048,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166387
S21B-EN16,36429191050166391,36.41082948496922,-5.999872423219731,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166391
S21B-EN16,36429191050166392,36.406119121313175,-5.999941444422309,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166392
S21B-EN16,36429191050166393,36.40007958418545,-5.999803566039365,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166393
S21B-EN16,36429191050166395,36.42908808642586,-5.999698498790353,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166395
S21B-EN16,36429191050166397,36.3855760322869,-5.998821694636696,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166397
S21B-EN16,36429191050166398,36.370619227881214,-5.99881715297478,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166398
S21B-EN16,36429191050166403,36.39207562411242,-5.998297562971378,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166403
S21B-EN16,36429191050166408,36.39280105774456,-5.997496304414279,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166408
S21B-EN16,36429191050166411,36.38831241734034,-5.996697896430135,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166411
S21B-EN16,36429191050166412,36.414591464051085,-5.99654717947894,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166412
S21B-EN16,36429191050166414,36.39182927858521,-5.996579890370224,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166414
S21B-EN16,36429191050166418,36.406919664056645,-5.99605219648993,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166418
S21B-EN16,36429191050166421,36.43463267913461,-5.995310616523036,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166421
S21B-EN16,36429191050166422,36.41146759681082,-5.995385810721777,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166422
S21B-EN16,36429191050166428,36.3829196464702,-5.9944118329505445,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166428
S21B-EN16,36429191050166429,36.41041255173947,-5.994118614428944,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166429
S21B-EN16,36429191050166430,36.40641433738477,-5.9940763361581455,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166430
S21B-EN16,36429191050166436,36.33153135227169,-5.993454936193529,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166436
S21B-EN16,36429191050166437,36.386234568973975,-5.993507434821353,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166437
S21B-EN16,36429191050166438,36.43007197548024,-5.993053389774114,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166438
S21B-EN16,36429191050166439,36.40922402083449,-5.99327379657128,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166439
S21B-EN16,36429191050166440,36.339047676931024,-5.993122030870789,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166440
S21B-EN16,36429191050166441,36.32703258193307,-5.992959503767005,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166441
S21B-EN16,36429191050166443,36.42282557706982,-5.992793672423258,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166443
S21B-EN16,36429191050166444,36.39998481949348,-5.992933278645394,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166444
S21B-EN16,36429191050166446,36.41191028999892,-5.992434498677931,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166446
S21B-EN16,36429191050166447,36.39132698649861,-5.992031224125881,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166447
S21B-EN16,36429191050166448,36.33829212359159,-5.992154702368913,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166448
S21B-EN16,36429191050166449,36.38560276390236,-5.991712741551862,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166449
S21B-EN16,36429191050166450,36.37273687770644,-5.991676572920761,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166450
S21B-EN16,36429191050166451,36.41664650057064,-5.991474463543541,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166451
S21B-EN16,36429191050166453,36.41258951504458,-5.991072918140509,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166453
S21B-EN16,36429191050166454,36.32779063969898,-5.991295055364146,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166454
S21B-EN16,36429191050166455,36.365317124867104,-5.990962572718821,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166455
S21B-EN16,36429191050166458,36.4226201039774,-5.990555940176341,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166458
S21B-EN16,36429191050166463,36.43607483589528,-5.990295602079634,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166463
S21B-EN16,36429191050166464,36.40009030610502,-5.990294837533657,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166464
S21B-EN16,36429191050166465,36.3922236806098,-5.9901506888776685,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166465
S21B-EN16,36429191050166468,36.37452767406687,-5.989554817634029,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166468
S21B-EN16,36429191050166475,36.39563452040431,-5.988858480876029,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166475
S21B-EN16,36429191050166477,36.37592893411281,-5.9888371273410845,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166477
S21B-EN16,36429191050166479,36.42147378384757,-5.9884528750884245,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166479
S21B-EN16,36429191050166480,36.36770211792517,-5.9885551167417415,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166480
S21B-EN16,36429191050166481,36.339718174898685,-5.988507666437471,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166481
S21B-EN16,36429191050166482,36.43696638134403,-5.988338496048883,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166482
S21B-EN16,36429191050166483,36.33490747538065,-5.988283652354946,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166483
S21B-EN16,36429191050166487,36.41570007827892,-5.987994303347599,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166487
S21B-EN16,36429191050166488,36.44185700272248,-5.98798082346143,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166488
S21B-EN16,36429191050166489,36.36927155557064,-5.988074874178269,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166489
S21B-EN16,36429191050166490,36.34460312591178,-5.987872389815381,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166490
S21B-EN16,36429191050166496,36.434060514659926,-5.987540176749643,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166496
S21B-EN16,36429191050166497,36.43924957182197,-5.987216071073132,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166497
S21B-EN16,36429191050166500,36.34369207180991,-5.986818024332756,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166500
S21B-EN16,36429191050166505,36.398690878426166,-5.986514521986953,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166505
S21B-EN16,36429191050166508,36.375550603385314,-5.986281575500192,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166508
S21B-EN16,36429191050166510,36.33650615497749,-5.985705756119775,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166510
S21B-EN16,36429191050166513,36.43120225597944,-5.985638886189802,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166513
S21B-EN16,36429191050166518,36.43576427435983,-5.985127661860743,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166518
S21B-EN16,36429191050166522,36.419394694483735,-5.984986233141883,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166522
S21B-EN16,36429191050166524,36.44639884373305,-5.9845878061359175,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166524
S21B-EN16,36429191050166525,36.44403919129908,-5.98462304341456,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166525
S21B-EN16,36429191050166526,36.33476978296719,-5.984085987749921,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166526
S21B-EN16,36429191050166528,36.4143265874628,-5.983938483177711,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166528
S21B-EN16,36429191050166529,36.40945939711209,-5.983732772086251,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166529
S21B-EN16,36429191050166530,36.39795966015766,-5.983586291173111,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166530
S21B-EN16,36429191050166534,36.370868969890495,-5.9836571202893705,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166534
S21B-EN16,36429191050166535,36.373926749583305,-5.983470137719406,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166535
S21B-EN16,36429191050166536,36.36883159115756,-5.983372646765311,J2000.0,8283,108,hscssp_pdr3_dud,36429191050166536
