proposal_id,obj_id,ra,dec,epoch,tract,patch,input_catalog_name,input_catalog_obj_id
S21B-EN01,42688002077518716,351.08108580984356,0.5541129480401425,J2000.0,9706,403,hscssp_pdr3_dud,42688002077518716
S21B-EN01,42688002077518965,351.08364407541524,0.5577356562305543,J2000.0,9706,403,hscssp_pdr3_dud,42688002077518965
S21B-EN01,42688002077518995,351.1438341541558,0.557736635515663,J2000.0,9706,403,hscssp_pdr3_dud,42688002077518995
S21B-EN01,42688002077519311,351.1475481455649,0.5725820080806865,J2000.0,9706,403,hscssp_pdr3_dud,42688002077519311
S21B-EN01,42688002077519393,351.1067128933131,0.563510819946221,J2000.0,9706,403,hscssp_pdr3_dud,42688002077519393
S21B-EN01,42688002077519458,351.04840279449667,0.5649529301705948,J2000.0,9706,403,hscssp_pdr3_dud,42688002077519458
S21B-EN01,42688002077519910,351.15923489961045,0.5735323016787143,J2000.0,9706,403,hscssp_pdr3_dud,42688002077519910
S21B-EN01,42688002077520244,351.14945270480564,0.578115714982977,J2000.0,9706,403,hscssp_pdr3_dud,42688002077520244
S21B-EN01,42688002077520472,351.13923258723133,0.5836052490046648,J2000.0,9706,403,hscssp_pdr3_dud,42688002077520472
S21B-EN01,42688002077521172,351.1760052380719,0.59049854872441,J2000.0,9706,403,hscssp_pdr3_dud,42688002077521172
S21B-EN01,42688002077521958,351.13470798944786,0.6046628610098463,J2000.0,9706,403,hscssp_pdr3_dud,42688002077521958
S21B-EN01,42688002077523580,351.12864464028064,0.6229951787220888,J2000.0,9706,403,hscssp_pdr3_dud,42688002077523580
S21B-EN01,42688002077523641,351.16870154198,0.6221830561657823,J2000.0,9706,403,hscssp_pdr3_dud,42688002077523641
S21B-EN01,42688002077523746,351.058500329859,0.6248433904191145,J2000.0,9706,403,hscssp_pdr3_dud,42688002077523746
S21B-EN01,42688006372460439,351.15562796185793,0.6967490902797473,J2000.0,9706,404,hscssp_pdr3_dud,42688006372460439
S21B-EN01,42688006372461570,351.119212022454,0.7262664297704831,J2000.0,9706,404,hscssp_pdr3_dud,42688006372461570
S21B-EN01,42688006372461794,351.0776064341615,0.7320299887699917,J2000.0,9706,404,hscssp_pdr3_dud,42688006372461794
S21B-EN01,42688006372461850,351.1268822989565,0.7336062172690759,J2000.0,9706,404,hscssp_pdr3_dud,42688006372461850
S21B-EN01,42688006372462652,351.08293792049324,0.7549628595210588,J2000.0,9706,404,hscssp_pdr3_dud,42688006372462652
S21B-EN01,42688006372463021,351.01920929659417,0.7653073184102477,J2000.0,9706,404,hscssp_pdr3_dud,42688006372463021
S21B-EN01,42688006372463098,351.15970510530553,0.7678477478684117,J2000.0,9706,404,hscssp_pdr3_dud,42688006372463098
S21B-EN01,42688006372463849,351.09100337271377,0.7898622015768143,J2000.0,9706,404,hscssp_pdr3_dud,42688006372463849
S21B-EN01,42688006372464174,351.0857006104388,0.7988188684523629,J2000.0,9706,404,hscssp_pdr3_dud,42688006372464174
S21B-EN01,42688006372464312,351.1372079972881,0.8030819402633874,J2000.0,9706,404,hscssp_pdr3_dud,42688006372464312
S21B-EN01,42688006372464609,351.112464682082,0.8125839532881667,J2000.0,9706,404,hscssp_pdr3_dud,42688006372464609
S21B-EN01,42688006372465257,351.1289590561361,0.8320623229693481,J2000.0,9706,404,hscssp_pdr3_dud,42688006372465257
S21B-EN01,42688006372478289,351.1467228680699,0.6733505147758554,J2000.0,9706,404,hscssp_pdr3_dud,42688006372478289
S21B-EN01,42688006372478564,351.1079985780284,0.6793709119156061,J2000.0,9706,404,hscssp_pdr3_dud,42688006372478564
S21B-EN01,42688006372479482,351.0925633383692,0.7017301202677758,J2000.0,9706,404,hscssp_pdr3_dud,42688006372479482
S21B-EN01,42688006372480591,351.0209856918082,0.7194154897061491,J2000.0,9706,404,hscssp_pdr3_dud,42688006372480591
S21B-EN01,42688006372483757,351.13382626297835,0.7887323947770707,J2000.0,9706,404,hscssp_pdr3_dud,42688006372483757
S21B-EN01,42688006372484049,351.07549063076885,0.7932993183223392,J2000.0,9706,404,hscssp_pdr3_dud,42688006372484049
S21B-EN01,42688006372485231,351.1960770357237,0.8233703166964522,J2000.0,9706,404,hscssp_pdr3_dud,42688006372485231
